timestamp,offset_segundos,usuario,nome,sentimento,confianca,comentario
1:53,113,zkamykazez,zKAMYKAZEz,frustrado,1.0,EXTRA EXTRA BAKA NÃO TANKOU O BOSTIL
1:53,113,brunosb654,brunosb654,confuso,1.0,Old baka??
1:54,114,residente_dorminhoko,residente_dorminhoko,confuso,1.0,esse beco ai é em fortaleza?
1:55,115,alphaya8,alphaya8,confuso,1.0,67 desocupados ou 67 iludidos?
1:57,117,schneid3n,schneid3n,positivo,1.0,Vamos que vamos. Beijo na Pitomba
1:57,117,senhorley,senhorley,positivo,1.0,Boa noite/tarde/manhã/madrugada
1:58,118,kuzuri01_,kuzuri01_,neutro,1.0,Aeeeeee porrraaa
2:00,120,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Aobaaa
2:00,120,huan778,huan778,neutro,1.0,Mais já
2:02,122,ryangaminho,ryangaminho,confuso,1.0,De volta pro Japão msm baka ??? Não mente para mim bb
2:03,123,crvgabrielnc,crvgabrielnc,neutro,1.0,Nem fudendo
2:04,124,mantobr,MANTOBR,confuso,1.0,Será que voltou ao Japão
2:07,127,jesusburguess,jesusburguess,neutro,1.0,aoba
2:08,128,znagiii__,zNagiii__,engraçado,1.0,zNagiii__ subscribed with Prime. They've subscribed for 9 months! A é que voltou
2:09,129,mantobr,MANTOBR,neutro,1.0,bakagaFrog
2:10,130,boomer_mz,boomer_mz,confuso,1.0,"Baka, já perdeu o no fap de setembro? Já usou cartinha?"
2:10,130,shingouki10,shingouki10,positivo,1.0,Se for clickbait vamos cancelar esse gordo safado
2:10,130,krupp_0,krupp_0,positivo,1.0,Vamos voltar a ver becos :O
2:11,131,annastarlightt,annastarlightt,neutro,1.0,oi
2:11,131,akira_glm,Akira_GLM,neutro,1.0,Duvidei
2:14,134,mantobr,MANTOBR,neutro,1.0,TwitchConHYPE
2:17,137,tilasdbd,TilasDBD,neutro,1.0,Eu não acredito
2:18,138,yukizinhojp,yukizinhojp,neutro,1.0,tá no toykooooooo
2:20,140,d3veks,d3veks,neutro,1.0,PewPewPew PewPewPew PewPewPew
2:21,141,jeeh3006,Jeeh3006,neutro,1.0,ScaredyCat
2:21,141,liozeras,liozeras,confuso,1.0,seraaaaaaaa
2:21,141,tobleroneopicional,tobleroneopicional,confuso,1.0,MERMAO VAI TER HALLOWEEN NO JAPAO? SÓ QUERO SABER DISSO
2:23,143,banchobr,BanchoBR,neutro,1.0,"AAH QUE NOSTALGIIIA DO CARALHOOOO , PORRA"
2:24,144,nando_wk,nando_wk,neutro,1.0,weszitDeliciaaaaaa
2:26,146,raianenemys,RaianEnemys,neutro,1.0,Agora o Baka trabalha em um maidcafe servindo lanche duvidoso com ketchup desenhando um rostinho feliz
2:29,149,boomer_mz,boomer_mz,neutro,1.0,Kreygasm
2:30,150,rafadesa80,rafadesa80,positivo,1.0,"Click bait é foda, hein baka!!!"
2:30,150,luxnis_,luxnis_,neutro,1.0,cade
2:31,151,ogregoryml,ogregoryml,neutro,1.0,OMG
2:32,152,sugurodog,sugurodog,confuso,1.0,Galera eu cheguei a tempo do punhetasso?? Não me digam que já acabou?
2:36,156,schneid3n,schneid3n,neutro,1.0,Becuzinho
2:36,156,banchobr,BanchoBR,neutro,1.0,O HOKAGE DOS BECO
2:36,156,tobleroneopicional,tobleroneopicional,neutro,1.0,EU VOU GOZAAAAAAAAR
2:39,159,zkamykazez,zKAMYKAZEz,neutro,1.0,Se for CLICKBAIT vou na tua casa TA LIGADO aqui no Brasil bagui é loko
2:40,160,azief0,azief0,neutro,1.0,Só pode ser fake não confio nas palavras de um homem cabeludo
2:41,161,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Momento nostálgico
2:42,162,iceraptron,iceraptron,neutro,1.0,ai a live vai ser ele jogando um modo do geoguesser so no Japão
2:44,164,deonehzio,DeoNehzio,engraçado,1.0,É isso braga deonehPepebrinde
2:45,165,wemersom_cmtz,wemersom_cmtz,frustrado,1.0,Voltou pro hospício e nao tankou o cuzil
2:46,166,jephwell,jephwell,neutro,1.0,sapporo grantz
2:50,170,davisouza78,davisouza78,neutro,1.0,"Bicho mentiroso, ele tá em xique xique bahia 📍 isso sim"
2:50,170,dohkov2,dohkov2,neutro,1.0,Me sinto trouxa mas to aqui tentando acreditar
2:52,172,darkhunter2e,darkhunter2e,engraçado,1.0,O maior clickbait da história
2:55,175,eunaasaa,eunaasaa,engraçado,1.0,vai abrir live na liberdade esse mardito
2:58,178,gh0st813,gh0st813,neutro,1.0,Click bait
2:58,178,shingouki10,shingouki10,neutro,1.0,Punhetasso via intercâmbio sdd
3:00,180,bakalovee,bakalovee,neutro,1.0,Hm
3:03,183,kuzuri01_,kuzuri01_,engraçado,1.0,Aí começa a live e ele tá em Maringá kkkkkkkkkk
3:04,184,yukizinhojp,yukizinhojp,positivo,1.0,voltamos no cybertoyko
3:08,188,iagocomt,iagocomt,neutro,1.0,Aeeeee
3:09,189,wesleykolomar_br,wesleykolomar_br,confuso,1.0,pq tá com drop de pokemon?
3:09,189,jesusburguess,jesusburguess,engraçado,1.0,aí aparece ele na cadeira kkkkkkkk
3:11,191,hunterma30,HunterMa30,neutro,1.0,EXTRA EXTRA EXTRA MIL PESSOAS ENGANADAS
3:11,191,pedepanomttriste,PeDePanoMtTriste,engraçado,1.0,Calma chat só mais 48 horas patriotas
3:13,193,tobleroneopicional,tobleroneopicional,positivo,1.0,Que não seja clickbait dessa gostosa loira por favor deus
3:16,196,banchobr,BanchoBR,neutro,1.0,QUERO OUVIR TUA VOZ FOFO.. FALA UM OI NO MEU OUVIDINHO FALA
3:18,198,rafadesa80,rafadesa80,confuso,1.0,O mago dos beco voltou?!
3:19,199,e006cr,e006cr,neutro,1.0,"Ele falou que ia voltar na live passada, chat. É true mesmo"
3:21,201,kivratal,kivratal,neutro,1.0,se eu ver um japones na minha tela eu gozo
3:21,201,maxdeltakun,maxdeltakun,neutro,1.0,De volta a rua do Japão - SP
3:23,203,ogregoryml,ogregoryml,neutro,1.0,Só acredito se ele estiver num terraço
3:25,205,ricardoseguezze,RicardoSeguezze,confuso,1.0,Finalmente foi expulso do Brasil?
3:29,209,moisesthunder,moisesthunder,confuso,1.0,Fazendo live no Japão as 6 horas da manhã?
3:30,210,tarddanoit,TarddaNoit,neutro,1.0,F
3:32,212,ntlucasdll,ntlucasdll,engraçado,1.0,6 da manhã no Japão kkkkkk
3:34,214,blue_saay,blue_saay,neutro,1.0,Ja ta de vorta
3:34,214,gh0st813,gh0st813,neutro,1.0,Baka fdp
3:35,215,slayderness,Slayderness,positivo,1.0,se tiver en pindamonhangaba é report
3:37,217,professorakpopercomunista,professorakpopercomunista,engraçado,1.0,professorakpopercomunista subscribed at Tier 1. They've subscribed for 33 months!
3:37,217,iid2w,iiD2w,neutro,1.0,AEEE PORRA
3:41,221,jeeh3006,Jeeh3006,neutro,1.0,TwitchConHYPE
3:42,222,tobleroneopicional,tobleroneopicional,neutro,1.0,SÓ ACREDITO QUANDO DEGUSTAR UM BECO
3:49,229,lolls2,lolls2,neutro,1.0,Demorou demais para voltar
3:50,230,iceraptron,iceraptron,neutro,1.0,so se fala do titulo dessa live aqui ja obra
3:51,231,iaandhi,iaandhi,engraçado,1.0,imagina ele so abriu live sem querer kkkkkk
3:54,234,gkquiel,gkquiel,neutro,1.0,f0rsak2F0 f0rsak2CA f0rsak2DO
3:56,236,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Ai começa a live ta no terminal grajau
3:59,239,shingouki10,shingouki10,engraçado,1.0,Bala foi deportado do proprio país por promover punhetasso ao vivo
3:59,239,yukizinhojp,yukizinhojp,confuso,1.0,tava devendo alguém só voltou no Japão com certeza
4:00,240,gh0st813,gh0st813,neutro,1.0,É fake japao são 6 da manhã agr
4:02,242,iagocomt,iagocomt,confuso,1.0,For fake ou real??
4:05,245,brunosb654,brunosb654,confuso,1.0,6 horas da manhã no japão? Aqui é cick bait
4:06,246,caiopinto120887,caiopinto120887,neutro,1.0,Não faz isso comigo baka eu não tô preparado. EU NÃO TO PREPARADO! EU NÃO TO PREPARADO! 😫🥵
4:06,246,kratoscarecaa,kratoscarecaa,positivo,1.0,Essa música é mó boa
4:11,251,gustav70j,gustav70j,neutro,1.0,O otaku voltou
4:14,254,sugurodog,sugurodog,positivo,1.0,@shingouki10 Melhores tempos
4:14,254,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Bala
4:15,255,mateus_ini,mateus_ini,neutro,1.0,SabaPing
4:16,256,jephwell,jephwell,frustrado,1.0,aff ad do demon slayer
4:19,259,moisesthunder,moisesthunder,neutro,1.0,"Japão, ele quis dizer jalapão na real"
4:24,264,tobleroneopicional,tobleroneopicional,neutro,1.0,POR FAVOR MEU DEUS QUE SEJA REAL
4:26,266,light_juggernaut,light_juggernaut,confuso,1.0,Baka no Japão? The world is healing
4:26,266,huan778,huan778,neutro,1.0,Foi deportado seu fdm
4:29,269,raianenemys,RaianEnemys,neutro,1.0,Ienes
4:29,269,higorcosta14,higorcosta14,neutro,1.0,O mais odiado voltou
4:29,269,wesleykolomar_br,wesleykolomar_br,confuso,1.0,6h da manha? hmmm feik memo ó
4:29,269,alpharius_456,Alpharius_456,neutro,1.0,dokebuDance dokebuDance dokebuDance
4:31,271,brendon_ssa,brendon_ssa,confuso,1.0,DUVIDO QUE TU VOLTOU FI
4:31,271,jeeh3006,Jeeh3006,neutro,1.0,InuyoFace
4:34,274,rafadesa80,rafadesa80,neutro,1.0,それが嘘なら、くたばれ！
4:39,279,mateus_ini,mateus_ini,neutro,1.0,Cabeça de bagre ta de volta
4:42,282,residente_dorminhoko,residente_dorminhoko,confuso,1.0,la é cedo vcs acham que ele acordou 6 da matina porra?
4:42,282,lucasduvi,lucasduvi,neutro,1.0,BAKA DEIXA VOD PF
4:43,283,h4n3h,H4N3H,neutro,1.0,BAIT DO ANO
4:45,285,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Fala del
4:45,285,brendeaq_,BrendeAq_,neutro,1.0,saporo e pererecaro
4:46,286,tropiask,tropiask,neutro,1.0,É cilada bino
4:47,287,jesusburguess,jesusburguess,neutro,1.0,それが嘘なら、くたばれ！
4:47,287,hunterma30,HunterMa30,confuso,1.0,BAKA DEPORTADO DO BOSTIL ? REAL ?
4:48,288,dalton_olivera,dalton_olivera,neutro,1.0,Começar logo
4:49,289,kyromiguel,kyromiguel,engraçado,0.75,@PeDePanoMtTriste KKKKKKKKKKKKKK
4:50,290,caipirinha_2007,caipirinha_2007,neutro,1.0,SipTime
4:50,290,jeeh3006,Jeeh3006,neutro,1.0,RaccAttack
4:51,291,tobleroneopicional,tobleroneopicional,engraçado,0.5,Ele não nos enganaria né?
4:53,293,gh0st813,gh0st813,neutro,1.0,Bota o zoi ai baka
4:58,298,vess_xii,Vess_XII,neutro,1.0,ironmouseGOTAGUN
4:58,298,tropiask,tropiask,engraçado,1.0,Baka peripécias
5:00,300,shingouki10,shingouki10,neutro,1.0,Vai ver é libe de fatal frame
5:01,301,ozooby,Ozooby,positivo,1.0,vamos presenciar a maior MENTIRADA dessa live
5:05,305,raianenemys,RaianEnemys,neutro,1.0,Ienes
5:05,305,sharkboia,sharkboia,confuso,1.0,Nome da msc?
5:06,306,beatrizcrotti,beatrizcrotti,neutro,1.0,gnt ele foi viajar mas ele ta no Japão mesmo
5:11,311,jeeh3006,Jeeh3006,neutro,1.0,OhMyDog
5:12,312,markxdc,MarkxDC,neutro,1.0,"Mas bah, é bem capaz"
5:12,312,alpharius_456,Alpharius_456,neutro,1.0,cade o cavalo pescando
5:15,315,wemersom_cmtz,wemersom_cmtz,neutro,1.0,Faz o L
5:15,315,ohlavracvk,ohlavracvk,neutro,1.0,o caba foi deportado de Osasko e agora ta no Ceyara
5:16,316,ismorra,ismorra,engraçado,1.0,Ele jamais mentiria para nós...
5:18,318,boomer_mz,boomer_mz,confuso,1.0,E a punheta baka? Já perdeu no desafio de setembro?
5:19,319,iceraptron,iceraptron,engraçado,1.0,ele termina a live antes de abrir a câmera so pelo meme
5:21,321,sugurodog,sugurodog,engraçado,1.0,@caiopinto120887 Não vai rasgar a camisa Man kkk
5:26,326,carolinenaomii,CarolineNaomii,confuso,1.0,a live começa hj?
5:29,329,vanderlei_sm,vanderlei_sm,neutro,1.0,um dia eu vou eu acredito
5:29,329,h4n3h,H4N3H,neutro,1.0,Se não tiver no Japão 🇯🇵 é insta quit
5:29,329,jephwell,jephwell,confuso,1.0,é um secreto essa live?
5:30,330,almof4dinh4s,Almof4dinh4s,neutro,1.0,bakagaCalvo
5:32,332,e006cr,e006cr,engraçado,1.0,@beatrizcrotti Japão - Paraná 📍
5:35,335,palhaco7,palhaco7,neutro,1.0,Isso é hora de live rapaz
5:36,336,caipirinha_2007,caipirinha_2007,engraçado,1.0,O baka gosta de baita mosskkk
5:37,337,jeeh3006,Jeeh3006,neutro,1.0,CoolCat
5:38,338,danty700,danty700,neutro,1.0,ImTyping
5:38,338,ogregoryml,ogregoryml,neutro,1.0,É fic po
5:39,339,wesleykolomar_br,wesleykolomar_br,confuso,1.0,caracol chegou em tu no brasil e tu foi pro japão fugir dele?
5:44,344,glaubergbm,glaubergbm,neutro,1.0,Sayonara do RJ!!
5:49,349,tilasdbd,TilasDBD,neutro,1.0,"Larguei o treino, tô no meio da academia esperando ser enganado pra usar de pré treino"
5:52,352,tobleroneopicional,tobleroneopicional,neutro,1.0,Se for mentira vai ser extra extra mil pessoas enganadas as 6 da tarde de uma sexta
5:52,352,raianenemys,RaianEnemys,neutro,1.0,Já Pão receita
5:57,357,caiopinto120887,caiopinto120887,neutro,1.0,@sugurodog tarde de mais.
5:57,357,shingouki10,shingouki10,neutro,1.0,"@jephwell Sim, somos a ceita do punhetasso"
5:58,358,gh0st813,gh0st813,frustrado,1.0,Baka seu filha da puta
6:01,361,iaandhi,iaandhi,neutro,1.0,OXE
6:01,361,caio_seixas,caio_seixas,engraçado,1.0,kkkkkk
6:03,363,wsetbm,wsetbm,neutro,1.0,Iih lá vem
6:03,363,kise_ryota__,Kise_Ryota__,engraçado,1.0,wtf
6:03,363,wemersom_cmtz,wemersom_cmtz,neutro,1.0,Osaka no Maranhão
6:04,364,jephwell,jephwell,positivo,1.0,bom dia pra quem nus quer bem
6:04,364,palhaco7,palhaco7,neutro,1.0,Já salva o Void ai
6:06,366,pskaren,pskaren,neutro,1.0,bait mais fraco do bakudo
6:06,366,r_lira28,r_lira28,neutro,1.0,CINEMA
6:06,366,riiyuji,Riiyuji,neutro,1.0,Craque neto
6:07,367,yuriairesb,YuriAiresB,engraçado,1.0,"Diabé isso, kkkkkkkkkkkkkkkkkkk"
6:07,367,caipirinha_2007,caipirinha_2007,positivo,1.0,Bom dia
6:08,368,jesusburguess,jesusburguess,neutro,1.0,Nice
6:08,368,akarin_chan2002,akarin_chan2002,confuso,1.0,Q?
6:09,369,lobobig,LoboBig,engraçado,1.0,LUL
6:09,369,snaps_ay_no,snaps_ay_no,neutro,1.0,😔
6:10,370,higorcosta14,higorcosta14,neutro,1.0,Craquito neto
6:11,371,luxnis_,luxnis_,neutro,1.0,gg
6:11,371,azief0,azief0,neutro,1.0,Porra é essa
6:12,372,bakalovers,bakalovers,positivo,1.0,Cheer1 até comprei bits pra mandar de 1 em 1 mantendo a tradição
6:12,372,iaandhi,iaandhi,engraçado,1.0,KKKKKKKKKKKKKKKKKK
6:13,373,bernardowx,bernardowx,neutro,1.0,oxe tropa
6:14,374,riiyuji,Riiyuji,neutro,1.0,Pão!
6:14,374,shingouki10,shingouki10,neutro,1.0,Mas q porr é isso jskskskksksksksksksksskskskjskskskskskskskskskxkskskzkskksks
6:15,375,davisouza78,davisouza78,engraçado,1.0,Kkkkkkkkkkkkkkkkkkkkkk
6:15,375,bakalovee,bakalovee,engraçado,1.0,Kkkk
6:15,375,flowxr6,flowxr6,neutro,1.0,Baka só abre live quando to no trabalho
6:16,376,mateus_ini,mateus_ini,neutro,1.0,Kakakkaakakakakakakakakakkaak
6:17,377,brunosb654,brunosb654,engraçado,1.0,Kkkkkkkkkkkkkkkkkkkk
6:17,377,almof4dinh4s,Almof4dinh4s,engraçado,1.0,kkkkkkkkk
6:18,378,tallythehawk,TallyTheHawk,neutro,1.0,Crack
6:18,378,ogregoryml,ogregoryml,neutro,1.0,;-;
6:18,378,lazarus_7z,Lazarus_7z,engraçado,1.0,do nada HAHAHA
6:19,379,banchobr,BanchoBR,neutro,1.0,TOMA
6:19,379,kivratal,kivratal,engraçado,1.0,KKKKKKKKKKKKKKKKKKKK
6:20,380,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Momento rap
6:20,380,jephwell,jephwell,neutro,1.0,neymaaaa
6:20,380,pulchram12,pulchram12,neutro,1.0,CaitThinking
6:21,381,raianenemys,RaianEnemys,neutro,1.0,Igi
6:21,381,akira_glm,Akira_GLM,engraçado,1.0,Kkkkkkkk
6:22,382,playherpy,playherpy,confuso,1.0,de volta no Japão ? não me acredito
6:22,382,wesleykolomar_br,wesleykolomar_br,positivo,1.0,toca o hino do corno cascão! Salve o
6:23,383,iaandhi,iaandhi,engraçado,1.0,KKKKKKKKKKK
6:24,384,tobleroneopicional,tobleroneopicional,neutro,1.0,É KRAKI NETO
6:24,384,senhorley,senhorley,neutro,1.0,Mentira Neto
6:25,385,pskaren,pskaren,engraçado,0.667,KKKKKKKKKKKKKKLK que isso
6:25,385,caio_seixas,caio_seixas,neutro,1.0,ah não mano
6:25,385,lightdwaine,lightdwaine,neutro,1.0,Do nada ksksksksksd
6:26,386,maxdeltakun,maxdeltakun,engraçado,1.0,KKKKKKKKKKKKKKKKKKKKKK
6:26,386,kaiz0,Kaiz0,confuso,1.0,essa hora é caô 6 da manhã?
6:28,388,darkhunter2e,darkhunter2e,neutro,1.0,É o Crackas
6:29,389,jeeh3006,Jeeh3006,engraçado,1.0,Kkkkk
6:30,390,caiopinto120887,caiopinto120887,positivo,1.0,Que lindo! 😭
6:30,390,lizlexa,lizlexa,neutro,1.0,K
6:30,390,geobahe,GeoBaHe,neutro,1.0,scam
6:32,392,gh0st813,gh0st813,engraçado,1.0,KKKKKKKKKKKKK
6:32,392,riiyuji,Riiyuji,neutro,1.0,Tenq ser dito
6:32,392,chargasocetic0,chargasocetic0,neutro,1.0,Kraki nétu
6:34,394,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Covardes
6:34,394,ogregoryml,ogregoryml,neutro,1.0,Safado
6:34,394,caipirinha_2007,caipirinha_2007,neutro,1.0,FootBall
6:34,394,pulchram12,pulchram12,engraçado,1.0,kkkkkkkkk
6:35,395,ntlucasdll,ntlucasdll,neutro,1.0,oreiudo
6:35,395,winrywonka,winrywonka,neutro,1.0,grande craque neto porra
6:36,396,carolinenaomii,CarolineNaomii,neutro,1.0,estação Japão Liberdade
6:36,396,allancarllos,allancarllos,engraçado,0.5,que isso? kkkkk
6:37,397,vanderlei_sm,vanderlei_sm,engraçado,1.0,que viagem kkkkkkk
6:37,397,sr_ryann,Sr_Ryann,engraçado,1.0,IA maldita encareceru minhas memoria ram kkkkkkkkkkkkkkk
6:39,399,flaviz44,flaviz44,engraçado,1.0,KKKKKKK
6:39,399,lizlexa,lizlexa,neutro,1.0,OXE KADIJGHAGEJAJE
6:39,399,heartonlyheart,HeartOnlyHeart,engraçado,1.0,Kkkkkkkkkkkk
6:40,400,jesusburguess,jesusburguess,neutro,1.0,ESE CU
6:40,400,senhorley,senhorley,neutro,1.0,Cabo verde no ku deles então
6:41,401,inf3rn4l666,inf3rn4l666,neutro,1.0,Ksksksks
6:41,401,deonehzio,DeoNehzio,positivo,1.0,Saudades do bom dia
6:41,401,iaandhi,iaandhi,neutro,1.0,ESSA LIVE E GOLPE
6:41,401,sugurodog,sugurodog,confuso,1.0,Que cacete de fota de ia é essa bala?? Cadê o punhetasso bala?
6:42,402,kivratal,kivratal,engraçado,1.0,KKKKKKKKKKKK QQ TA ACONTECENDO
6:42,402,higorcosta14,higorcosta14,neutro,1.0,Seis num corre
