timestamp,offset_segundos,usuario,nome,sentimento,confianca,comentario
1:36,96,lanadka,Lanadka,neutro,1.0,QSMP2
1:37,97,silva_7a,silva_7a,neutro,1.0,DinoDance GoldPLZ CaitThinking
1:39,99,lzink0612,lzink0612,neutro,1.0,aoba
1:42,102,bakalovee,bakalovee,neutro,1.0,Opa
1:43,103,paullouuvercavalar,paullouuvercavalar,neutro,1.0,Baka gajin do canal baka gajin
1:43,103,tallythehawk,TallyTheHawk,positivo,1.0,bom dia
1:44,104,rafael44541l,rafael44541l,neutro,1.0,fala bb
1:46,106,senhorley,senhorley,neutro,1.0,Bundinha Baka TBAngel
1:49,109,kisekiih,kisekiih,neutro,1.0,@breelays Tá de visita uns dias
1:51,111,vieira030,vieira030,engraçado,0.5,essa é a categoria etcetera da Twitch?
1:51,111,palhaco7,palhaco7,neutro,1.0,EarnedIt
1:54,114,liiaay01,liiaay01,confuso,0.5,Cadê o passarinho do bom dia ?? TwitchConHYPE
1:58,118,rickppmpc,rickppmpc,positivo,1.0,Opa bom dia
2:03,123,dmelosh,dmelosh,neutro,1.0,Nessa temporada ele voltou pro Japão. No episódio retrasado tem um resumo pros desatualizados
2:09,129,leocb1000r,leocb1000r,engraçado,1.0,KomodoHype Kappu
2:09,129,wesleykolomar_br,wesleykolomar_br,confuso,1.0,oque um beco não faz com o cara.
2:14,134,pedepanomttriste,PeDePanoMtTriste,engraçado,1.0,Inda bem q abriu live no horário de gente hj
2:18,138,uhh_carol,uhh_carol,neutro,1.0,CO-ME-ÇO
2:22,142,morttusdornitska,morttusdornitska,negativo,1.0,morttusdornitska watched 3 consecutive streams and sparked a watch streak! quem é lixo sempre aparece né braga
2:25,145,carolinenaomii,CarolineNaomii,positivo,1.0,boa noitche
2:25,145,uhh_carol,uhh_carol,confuso,1.0,É td dia?
2:26,146,aizenr6ss,aizenr6ss,neutro,1.0,opa
2:28,148,phanthasmha,phanthasmha,confuso,1.0,Live 6 da manhã?
2:29,149,kaiqueie,kaiqueIE,positivo,1.0,Bom dia
2:35,155,victoriafemboyer,victoriafemboyer,engraçado,1.0,"Oi tô on, rsrs"
2:35,155,bananils0n_farofa,Bananils0n_farofa,neutro,1.0,Abre live na hora do jogo do Vascão ai não
2:41,161,wesleykolomar_br,wesleykolomar_br,confuso,1.0,wesleykolomar_br watched 3 consecutive streams and sparked a watch streak! cade meu garoto?
2:47,167,kazkazu,KazKazu,engraçado,0.5,É o tal do Baka Guy Jeans? LUL
2:49,169,kuzuri01_,kuzuri01_,positivo,0.5,Aonde vcs estão pra falar bom dia?
2:51,171,bananils0n_farofa,Bananils0n_farofa,neutro,1.0,Deixa o void hein
2:54,174,phanthasmha,phanthasmha,positivo,1.0,Bom dia pra quem nos quer bem
3:13,193,suddakka,suddakka,confuso,1.0,Matinê com punhetaço que delicia
3:17,197,phanthasmha,phanthasmha,engraçado,1.0,@kuzuri01_ lá é 6 da manhã
3:21,201,carolinenaomii,CarolineNaomii,positivo,1.0,bom dia e companhia
3:25,205,garibalds,garibalds,positivo,1.0,"bom dia pra quem é de boa noite, só aqui essa frase faz sentido"
3:25,205,uhh_carol,uhh_carol,neutro,1.0,"@Bananils0n_farofa Ta valendo mais ficar aq msm, freguês"
3:32,212,senhorley,senhorley,confuso,1.0,E a live dando aquele negócio que faz pum
3:35,215,victoriafemboyer,victoriafemboyer,neutro,1.0,Minha mão já tá coçando e ainda é setembro
3:38,218,indolentesemescrupulos,indolentesemescrupulos,inspirado,1.0,O homi ta inspirado pelo jeito
3:38,218,bisnaguito_san,bisnaguito_san,confuso,1.0,Porque o baka voltou pro Japil?
3:38,218,kuzuri01_,kuzuri01_,neutro,1.0,@phanthasmha Ata
3:38,218,agsatr,agsatr,confuso,1.0,Ele voltou a morar no Japão ou nd ver ?
3:39,219,julianosniperr,julianosniperr,neutro,1.0,voltou com tudo
3:51,231,vieira030,vieira030,confuso,1.0,Baka ta recuperando mana?
3:51,231,saintme0_0,saintme0_0,neutro,1.0,opa
4:00,240,pedepanomttriste,PeDePanoMtTriste,positivo,1.0,Quero mais é q o Vasco si fodase
4:00,240,botelhokunavara96,botelhoKunavara96,negativo,1.0,Flop
4:05,245,phanthasmha,phanthasmha,neutro,1.0,"@agsatr ta viajando só, tem que aproveitar pra máximo"
4:08,248,morttusdornitska,morttusdornitska,engraçado,0.5,"@victoriafemboyer que isso, setember não pode"
4:10,250,mantobr,MANTOBR,neutro,1.0,Opahhh
4:11,251,zinnzkkk,zinnzkkk,neutro,1.0,Sauvi
4:19,259,mantobr,MANTOBR,neutro,1.0,PewPewPew
4:22,262,lanadka,Lanadka,neutro,1.0,Lanadka watched 7 consecutive streams and sparked a watch streak! EarnedIt
4:23,263,victoriafemboyer,victoriafemboyer,engraçado,1.0,@morttusdornitska É só mudar a data no celular ksksksk
4:28,268,thrillerzs,thrillerzs,neutro,1.0,Volto a trabalho
4:30,270,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Voce voce voce pensa que o Flamengo é time
4:38,278,bananils0n_farofa,Bananils0n_farofa,positivo,1.0,"@uhh_carol tá valendo msm, mas eu gosto de sofrência 👍"
4:38,278,morttusdornitska,morttusdornitska,engraçado,1.0,@victoriafemboyer KKKKKKK
4:40,280,d4rkl0gan,d4rkl0gan,confuso,1.0,lançou sexo 2?
4:40,280,ryanvallenn,ryanvallenn,engraçado,1.0,abriu na hora do jogo do vascao
4:40,280,kise_ryota__,Kise_Ryota__,neutro,1.0,yoreMENGAO SEGUE O LÍDER yoreMENGAO
4:45,285,chdss_,chdss_,neutro,1.0,🫪
4:50,290,ronaldbarr,ronaldbarr,neutro,1.0,JAPAN
4:50,290,lanadka,Lanadka,engraçado,1.0,SnoWorries SnoWorries
5:02,302,lukenull,lukenull,engraçado,1.0,lukenull subscribed at Tier 1. They've subscribed for 7 months! bakagaAsianfrog
5:03,303,uhh_carol,uhh_carol,positivo,1.0,MENGO❤️🖤
5:07,307,phanthasmha,phanthasmha,neutro,1.0,@d4rkl0ganja ate saiu teaser 4 amigo
5:09,309,passarobllue,passarobllue,neutro,1.0,Cuida
5:11,311,gantz_ofc,gantz_ofc,neutro,1.0,bakagaJapabait
5:15,315,konartus,Konartus,confuso,1.0,Ja rolou o punhetaço ou tem que esperar a prefeitura dar o avaral?
5:18,318,manodexterplay,manodexterplay,neutro,1.0,NotLikeThis NotLikeThis
5:24,324,wesleykolomar_br,wesleykolomar_br,neutro,1.0,@Kise_Ryota__ vocês na frente e o Durão atrás
5:24,324,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Flamengo nao é time nao time é o Vasco da gama o Flamengo é seleção porraaaaa uma uma uma vez flamengo
5:26,326,muttanofc,MuttanOfc,engraçado,0.667,tá caindo da cama krl? 6h da manhã kkkkk
5:27,327,morttusdornitska,morttusdornitska,confuso,1.0,BRAGANÇA CADÊ VOCÊ???
5:27,327,imvitor7,ImVitor7,neutro,1.0,@Kise_Ryota__ o nojeira
5:32,332,mantobr,MANTOBR,engraçado,1.0,Fala gurizada
5:35,335,gantz_ofc,gantz_ofc,neutro,1.0,PopNemo
5:40,340,bananils0n_farofa,Bananils0n_farofa,neutro,1.0,O homem trabalha
5:41,341,mgabriel1000,mgabriel1000,neutro,1.0,peepoPls
5:42,342,victoriafemboyer,victoriafemboyer,neutro,1.0,@Konartus O Presidente tem que assinar pra poder ter punhetaço
5:47,347,calangomago,calangomago,positivo,1.0,"bom dia bom dia bom dia, bom dia pra quem nos quer bem"
5:47,347,herautuz,herautuz,neutro,1.0,HeyGuys
5:48,348,jay_tepes,Jay_Tepes,confuso,1.0,Live em Bangladesh quando?
5:51,351,kuzuri01_,kuzuri01_,neutro,1.0,KD o Braga
5:52,352,yeager227,yeager227,neutro,1.0,"Ele sai do Japão, mas o Japão não sai dele"
5:52,352,morttusdornitska,morttusdornitska,neutro,1.0,@konartus infelizmente a ordem tem que ser aprovada
5:54,354,r44ny,R44ny,positivo,1.0,HypeCheer HypeCheer HypeCheer
5:56,356,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,De ordem baka maldição
5:57,357,dmelosh,dmelosh,confuso,1.0,Punhetaço hoje?
5:58,358,vieira030,vieira030,neutro,1.0,ele ta esperando dar 30 minutos de introducao pra dizer que fez 1 hora de live
6:04,364,lanadka,Lanadka,neutro,1.0,TheIlluminati
6:05,365,softwardog,softwardog,neutro,1.0,Tá muito tranquilo esse morro...
6:08,368,victoriafemboyer,victoriafemboyer,neutro,1.0,@yeager227 Os japoneses não saem dele*
6:13,373,bakalovee,bakalovee,neutro,1.0,BloodTrail
6:14,374,pedro_polegar,pedro_polegar,engraçado,1.0,Ah não o cara abriu live acabou meu dia
6:15,375,ryanvallenn,ryanvallenn,neutro,1.0,hoje tem que ter punhetaço
6:17,377,liiaay01,liiaay01,engraçado,1.0,@vieira030 KKKKKkk certeza
6:18,378,muttanofc,MuttanOfc,neutro,1.0,"@vieira030 sabe muito, é o especialista não tem como"
6:18,378,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Esperando o efeito do produto passar p nao da pala
6:22,382,morttusdornitska,morttusdornitska,engraçado,1.0,KKKKKKKKKKKKKKKKKKKKKKK
6:23,383,calangomago,calangomago,neutro,1.0,pedrada
6:25,385,apenasjg,apenasjg,confuso,1.0,?
6:25,385,uhh_carol,uhh_carol,neutro,1.0,Vai logo porra vou sair da live
6:25,385,liiaay01,liiaay01,engraçado,1.0,KKKKkkkk
6:26,386,lanadka,Lanadka,confuso,1.0,PRA QUE JOGAR BOLA NA MAVI??
6:27,387,alektrospirozy,Alektrospirozy,confuso,1.0,Que isso cara
6:27,387,dmelosh,dmelosh,engraçado,1.0,KKKKKKKK
6:28,388,thrillerzs,thrillerzs,neutro,1.0,Tem que mudar o punhetaço para a cada 1h30 de live
6:29,389,jay_tepes,Jay_Tepes,engraçado,1.0,Kkkkkkkkk
6:29,389,kuzuri01_,kuzuri01_,engraçado,1.0,Kkkkkkkkkkkkkkkk
6:30,390,bakalovee,bakalovee,neutro,1.0,ChillGirl
6:31,391,phanthasmha,phanthasmha,neutro,1.0,Ah não
6:31,391,aizenr6ss,aizenr6ss,neutro,1.0,GlitchCat
6:32,392,zkamykazez,zKAMYKAZEz,neutro,1.0,OPAAAAAAAAAAA
6:34,394,vieira030,vieira030,positivo,1.0,Goat
6:34,394,yokann_,Yokann_,engraçado,1.0,kkkkkkkkkkkkkkkkkkkkkkkkk
6:35,395,bananils0n_farofa,Bananils0n_farofa,neutro,1.0,DinoDance DinoDance
6:35,395,ismaelkkkkk,ismaelkkkkk,neutro,1.0,Aura
6:35,395,hachimura23,hachimura23,confuso,1.0,??????
6:35,395,cormac_tw,cormac_tw,engraçado,1.0,LUL LUL LUL
6:35,395,mikesyss,MikeSYSS,engraçado,1.0,Kkkkkkkkkkkkkk
6:36,396,debbyznha,debbyznha,neutro,1.0,perfeição
6:37,397,allancarllos,allancarllos,engraçado,1.0,cara kkkk
6:37,397,au_gustro,au_gustro,engraçado,1.0,kkkkkk
6:37,397,ronaldbarr,ronaldbarr,engraçado,1.0,KKKKKKKKK
6:38,398,uhh_carol,uhh_carol,neutro,1.0,ARROGANTIW
6:39,399,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,Tocou o hino
6:41,401,morttusdornitska,morttusdornitska,engraçado,1.0,a não cara KKKKKKKKKKKKK
6:44,404,jay_tepes,Jay_Tepes,neutro,1.0,Pedrada absoluta
6:45,405,pedro_polegar,pedro_polegar,frustrado,1.0,Ainda bota essa merda ai pra lembrar dos nosso fracasso
6:48,408,celichippuzu,CeliChippuzu,positivo,0.5,SALVE GORDINHO FEIO BUCHECHUDO
6:48,408,lzink0612,lzink0612,engraçado,1.0,kkkk
6:48,408,nushikou,nushikou,engraçado,1.0,kkkkkkkkkkkkkkk
6:51,411,kegann999,Kegann999,neutro,1.0,cheguei a tempo
6:52,412,calangomago,calangomago,engraçado,1.0,"calangomago subscribed at Tier 1. They've subscribed for 49 months, currently on a 36 month streak! fui na onda desse perna longa de enfiar dobrado e me ferrei amigos"
6:53,413,victoriafemboyer,victoriafemboyer,neutro,1.0,"Pare, vou gosar"
6:53,413,lostcaco,LostCaco,neutro,1.0,aquecimento para o punhetaço
6:53,413,daikii_zzz,daikii_zzz,neutro,1.0,KAKAKAKKAKAKAKAKA
6:54,414,lanadka,Lanadka,neutro,1.0,ARROGANTHY
6:55,415,lzink0612,lzink0612,neutro,1.0,ai dentu
6:56,416,apenasjg,apenasjg,neutro,1.0,essa é peak
6:57,417,zkamykazez,zKAMYKAZEz,neutro,1.0,"DEPOIS DE 5 horas ouvindo MINISTRO DO STF, hora de relaxar"
6:58,418,willbits1,willbits1,engraçado,1.0,kkkkkkkkkkkk
6:58,418,vieira030,vieira030,neutro,1.0,woaahh
6:58,418,bakanadegasexuberantes,BakaNadegasExuberantes,neutro,1.0,baka vai trampa um pouco hj
6:58,418,kratoszxkun,KratosZxKun,engraçado,1.0,KKKKKKKKKKKKKKKK
7:00,420,dmelosh,dmelosh,positivo,0.5,Demando o passarinho do bom dia
7:01,421,uhh_carol,uhh_carol,neutro,1.0,VAIII8777
7:02,422,mrmichelerocha,mrmichelerocha,neutro,1.0,KAKAKAKKAKAKA
7:02,422,xenohfanes,xenohfanes,neutro,1.0,por isso começou a chover pra caralho aqui agr
7:02,422,d3veks,d3veks,positivo,1.0,bakagaPikagasm bakagaPikagasm
7:04,424,debbyznha,debbyznha,neutro,1.0,fala parça
7:06,426,jay_tepes,Jay_Tepes,neutro,1.0,DinoDance DinoDance
7:06,426,lanadka,Lanadka,neutro,1.0,A MI NO
7:07,427,pedro_polegar,pedro_polegar,neutro,1.0,Só depressão
7:10,430,lordbru2,lordbru2,neutro,1.0,PewPewPew
7:14,434,bob_zink,bob_zink,positivo,1.0,SALVE BALA
7:14,434,lukenull,lukenull,neutro,1.0,Jet Li
7:20,440,jojorafaela,jojorafaela,positivo,1.0,"Bom dia, bom dia"
7:26,446,daikii_zzz,daikii_zzz,engraçado,0.667,Que música genial kkkkkkk
7:26,446,ayanmelo,ayanmelo,positivo,1.0,"eae baka, eu sou o cara que te encontrou ontem quando tu tava saindo de um maid café ontem, bom te ver cara"
7:26,446,pedro_polegar,pedro_polegar,confuso,1.0,Povo que ta transando vendo live broxa na hora
7:27,447,uhh_carol,uhh_carol,neutro,1.0,Vai logo seu mini cacetinho
7:29,449,morttusdornitska,morttusdornitska,neutro,1.0,que decadência hein braga
7:30,450,manodexterplay,manodexterplay,neutro,1.0,CaitThinking CaitThinking
7:31,451,mun1zvictor,Mun1zVictor,neutro,1.0,Saaaaallveee
7:34,454,victoriafemboyer,victoriafemboyer,neutro,1.0,Morreu
7:35,455,lostcaco,LostCaco,engraçado,1.0,kkkkk
7:35,455,kise_ryota__,Kise_Ryota__,neutro,1.0,WWWWWWWWWWWWWWWWWWW
7:35,455,vieira030,vieira030,neutro,1.0,morto
7:35,455,thrillerzs,thrillerzs,neutro,1.0,Ala ele
7:35,455,paullouuvercavalar,paullouuvercavalar,engraçado,1.0,Kkkkkkkkkkkkkkkkkk
7:36,456,liiaay01,liiaay01,neutro,1.0,Morreu
7:36,456,bakalovee,bakalovee,engraçado,1.0,Kkkkkkkk
7:36,456,boggyneo,boggyneo,positivo,1.0,bom dia boa noi
7:36,456,morttusdornitska,morttusdornitska,neutro,1.0,NAOOOOO
7:38,458,lanadka,Lanadka,neutro,1.0,Depressão
7:38,458,vikariai_duke,vikariai_duke,neutro,1.0,F
7:38,458,calangomago,calangomago,engraçado,1.0,cheio de gracinha kkkkkkkk
7:38,458,jojorafaela,jojorafaela,neutro,1.0,"Iihhh, morreu"
7:38,458,kegann999,Kegann999,confuso,1.0,morreu? AEEEEEEEEEEEEEE
7:39,459,wesleykolomar_br,wesleykolomar_br,confuso,1.0,oxi mataram
7:39,459,nicolas89,Nicolas89,neutro,1.0,F
7:39,459,dards39,dards39,neutro,1.0,HOLY
7:40,460,carloslawbr,carloslawbr,confuso,1.0,???
7:40,460,tallythehawk,TallyTheHawk,engraçado,1.0,rip
7:40,460,bananils0n_farofa,Bananils0n_farofa,engraçado,1.0,KKKKKKKKKKK
7:41,461,kuzuri01_,kuzuri01_,engraçado,1.0,Kkkkkkkkkkkkkk
7:41,461,jay_tepes,Jay_Tepes,neutro,1.0,"Vish, virou cadáver"
7:41,461,alektrospirozy,Alektrospirozy,neutro,1.0,mamaram o baka...
7:41,461,thrillerzs,thrillerzs,neutro,1.0,Mendigo veio
7:41,461,henrioliveira100,henrioliveira100,neutro,1.0,Ixi
7:41,461,manodexterplay,manodexterplay,neutro,1.0,Foi merendado
7:41,461,kthyosu,kthyosu,neutro,1.0,quevisso
7:42,462,srramosx,srramosx,engraçado,1.0,RIP
7:42,462,suddakka,suddakka,neutro,1.0,morreu de punheta
7:43,463,carloslawbr,carloslawbr,neutro,1.0,contexto
7:43,463,pope_francis_clone1,pope_francis_clone1,neutro,1.0,EITA PORRA
7:43,463,mun1zvictor,Mun1zVictor,engraçado,0.667,Oxi kkkkkkkkkkkkkkkkkk
7:43,463,victoriafemboyer,victoriafemboyer,neutro,1.0,Ngm mandou beber
7:43,463,marryros098,marryros098,positivo,0.75,Boa noite ou melhor bom dia LUL LUL LUL
7:43,463,guilhermesl45,guilhermesl45,engraçado,0.667,Q isso kkkkkk
7:43,463,aizenr6ss,aizenr6ss,neutro,1.0,morreu
7:44,464,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,fazendo gracinha e os krlh
7:44,464,zkamykazez,zKAMYKAZEz,engraçado,1.0,kkkkkkkkkkkkkkk
7:44,464,vieira030,vieira030,neutro,1.0,ta de troll
7:45,465,herautuz,herautuz,neutro,1.0,começou bem
7:45,465,morttusdornitska,morttusdornitska,neutro,1.0,AEEEEE
7:45,465,yokann_,Yokann_,confuso,1.0,oxi
7:46,466,kthyosu,kthyosu,neutro,1.0,MATARAO O BAKA
7:46,466,d3veks,d3veks,engraçado,1.0,lkkkkkk
7:47,467,caiopinto120887,caiopinto120887,engraçado,1.0,Kkkkkk
7:47,467,pulchram12,pulchram12,neutro,1.0,Foi tarde
7:47,467,princesinhodocrake3d,princesinhodocrake3d,neutro,1.0,Era questão de tempo
7:47,467,dmelosh,dmelosh,confuso,1.0,Virou emo!?!?!
7:47,467,morttusdornitska,morttusdornitska,neutro,1.0,morreu
7:47,467,kaiqueie,kaiqueIE,neutro,1.0,F
7:47,467,paullouuvercavalar,paullouuvercavalar,confuso,1.0,Alguem tem revivi ?
7:47,467,edu_go_pain,edu_go_pain,neutro,1.0,F
7:48,468,paulolhamaxd,PauloLhamaXD,neutro,1.0,baka é encontrado vivo e saudável no Japão
7:48,468,lucasxd2,lucasxd2,neutro,1.0,AEEEEE POHAAAA
7:48,468,wesleykolomar_br,wesleykolomar_br,neutro,1.0,finalmente
7:48,468,alerrandro0001,alerrandro0001,neutro,1.0,Oh lee
7:48,468,lostcaco,LostCaco,neutro,1.0,NPC
7:49,469,carloslawbr,carloslawbr,confuso,1.0,????
7:50,470,au_gustro,au_gustro,engraçado,1.0,rip ksks
7:50,470,erickhsn,erickhsn,neutro,1.0,o7
7:50,470,rip_shrek666,rip_shrek666,neutro,1.0,foi d f
7:51,471,uhh_carol,uhh_carol,confuso,1.0,ESTRUPARAMMMM???!
7:52,472,carloslawbr,carloslawbr,positivo,1.0,VAMOOOOOOOOO
7:52,472,morttusdornitska,morttusdornitska,neutro,1.0,FÉ RAPAZIADA
7:52,472,marcao0_0,marcao0_0,confuso,1.0,OXI KAKAKSKKSKKSKSKSKSKSKSKSKKSKSKSKS
7:52,472,luxnis_,luxnis_,neutro,1.0,carai
7:53,473,breikaa,breikaa,neutro,1.0,Me dava seu pc antes
7:53,473,lzink0612,lzink0612,neutro,1.0,mataro
7:53,473,hachimura23,hachimura23,neutro,1.0,Morreu
7:53,473,aizenr6ss,aizenr6ss,engraçado,1.0,kkkkkkkkkkkk zoera
7:54,474,lukenull,lukenull,engraçado,1.0,Kappa Kappa Kappa Kappa Kappa
7:54,474,liiaay01,liiaay01,neutro,1.0,Foi o pau batendo na cara
7:55,475,vieira030,vieira030,neutro,1.0,tira a mao do saco pra morrer
7:55,475,nushikou,nushikou,neutro,1.0,oxe
7:56,476,victoriafemboyer,victoriafemboyer,engraçado,1.0,Molestaram nosso loirinho
7:56,476,davidpblack,davidpblack,neutro,1.0,Tá vivo!!!
7:56,476,duckn_00,duckn_00,engraçado,0.5,duckn_00 subscribed with Prime. They've subscribed for 29 months! morreu antes de começar a live?
7:56,476,carloslawbr,carloslawbr,neutro,1.0,MORREU
7:56,476,boggyneo,boggyneo,neutro,1.0,nusssa
7:57,477,zkamykazez,zKAMYKAZEz,engraçado,1.0,Ta morando na rua kkkkkkkkkkk
7:57,477,wesleykolomar_br,wesleykolomar_br,frustrado,1.0,Ah não tá vivo ainda PQP
7:57,477,gozoomaconheirodoalem,GozooMaconheirodoAlem,neutro,1.0,Baka foi esquartejado
7:57,477,mun1zvictor,Mun1zVictor,engraçado,1.0,Tomou botakuri
7:57,477,pedro_polegar,pedro_polegar,frustrado,1.0,Afff ja ia comemorar
7:58,478,breelays,breelays,neutro,1.0,cordou o bebê
7:58,478,kuzuri01_,kuzuri01_,neutro,1.0,Finalmenteeeeeee
7:58,478,dards39,dards39,neutro,1.0,Com a mão no pau ainda
7:58,478,d4rkl0gan,d4rkl0gan,neutro,1.0,altamente punhetavel
7:58,478,bob_zink,bob_zink,neutro,1.0,morreu de extrassistoles
7:59,479,vinizinlm,vinizinlm,neutro,1.0,churrascou-se
7:59,479,bananils0n_farofa,Bananils0n_farofa,neutro,1.0,Que performático
7:59,479,celichippuzu,CeliChippuzu,engraçado,1.0,LLLKKKKKKKKKK
7:59,479,rimurunihil,rimurunihil,engraçado,0.667,Ué kkkk
7:59,479,le_carneiro,le_carneiro,neutro,1.0,F baka
7:59,479,lostcaco,LostCaco,neutro,1.0,SPAWNOU
8:00,480,jojorafaela,jojorafaela,engraçado,1.0,Ja começou morrendo kkkkkk
8:00,480,alerrandro0001,alerrandro0001,neutro,1.0,Vc já provou
8:00,480,jay_tepes,Jay_Tepes,frustrado,1.0,"Affs, nem pra morrer ele serve"
8:01,481,pedepanomttriste,PeDePanoMtTriste,neutro,1.0,No brasil ele num faz isso
8:01,481,manodexterplay,manodexterplay,neutro,1.0,Baka foi merendado
8:01,481,ryanvallenn,ryanvallenn,neutro,1.0,foi estudado
8:02,482,fibbs,フィブス,neutro,1.0,KonCha
8:02,482,xenohfanes,xenohfanes,engraçado,1.0,kkkkkkkkkkkkkkkkkkkk
8:02,482,princesinhodocrake3d,princesinhodocrake3d,inspirado,1.0,Continua andando em beco agora
8:03,483,thrillerzs,thrillerzs,engraçado,1.0,Cara esquisito po kkkk ta loko
8:04,484,marryros098,marryros098,neutro,1.0,Helooo
8:04,484,lordbru2,lordbru2,neutro,1.0,mds ksksskksskskskskksksksks
8:04,484,vikariai_duke,vikariai_duke,neutro,1.0,É muita comédia
8:04,484,toddpombas,toddpombas,neutro,1.0,enrrabaram o baka no beco
8:05,485,giovani6jogadoh,giovani6jogadoh,neutro,1.0,engraçadão
8:05,485,celichippuzu,CeliChippuzu,neutro,1.0,EAE BALA
8:05,485,luxnis_,luxnis_,neutro,1.0,acorda baiano fdp
8:05,485,ana_mand,ana_mand,neutro,1.0,Renasceu dos mortos
8:05,485,carloslawbr,carloslawbr,neutro,1.0,MORADOR DE RUA
8:05,485,uhh_carol,uhh_carol,engraçado,1.0,O BARRIGÃO
8:06,486,daikii_zzz,daikii_zzz,neutro,1.0,PXI KAKAKAKAKKAKA
8:06,486,ronaldbarr,ronaldbarr,neutro,1.0,CAINDO NA SARGETA
8:07,487,edu_go_pain,edu_go_pain,neutro,1.0,Spawnk
8:07,487,mrmichelerocha,mrmichelerocha,confuso,1.0,Como assim ????
8:07,487,alektrospirozy,Alektrospirozy,neutro,1.0,Oia se alguem pega esse cara fazendo essas coisa feia mano...
8:08,488,bananils0n_farofa,Bananils0n_farofa,confuso,1.0,Alguém clipa
8:08,488,marcao0_0,marcao0_0,neutro,1.0,Cara foi estuprado no beco e deixado ai
8:09,489,gsaimons,GSaimons,neutro,1.0,Ja começou em seu habitat natural
8:10,490,debbyznha,debbyznha,neutro,1.0,suave
8:10,490,erickhsn,erickhsn,confuso,1.0,ta de novo em shinjuku?
8:10,490,pulchram12,pulchram12,neutro,1.0,Precisava levantar não @bakagaijinlive
8:10,490,lukenull,lukenull,neutro,1.0,MILAGRE RESSUSCITOU
8:10,490,daikii_zzz,daikii_zzz,neutro,1.0,KKAAKKAKAKAKAKAKKAAKKAKAA
8:11,491,wesleykolomar_br,wesleykolomar_br,confuso,1.0,tá rouco?
8:11,491,leocb1000r,leocb1000r,neutro,1.0,EarnedIt
8:12,492,lanadka,Lanadka,engraçado,1.0,Kkkkkkkk
8:13,493,dvco,dvco,neutro,1.0,bÃO
8:13,493,breelays,breelays,neutro,1.0,fala pae
